"# background genes","# genes","category","chart color","description","FDR value","genes","network.SUID","nodes.SUID","p-value","PMID","term name","transferred FDR value","year"
"700","10","GO Biological Process","","Regulation of ion transport","0.0345","MIF|ACE|CCR2|NOS3|PCSK9|TLR9|ACE2|TNF|CCL5|CCL4","55687","17803|17896|18124|18013|18007|18148|17887|18010|17989|18100","0.0018","","GO:0043269","0.1462180904926726","0"
"84","5","Monarch Phenotype","","Blood urea nitrogen measurement","0.0347","KLB|RORA|NRG4|GIPR|ABO","55687","17890|17821|18118|17818|18061","6.25E-5","","EFO:0004741","0.14596705252091263","0"
"1347","18","Monarch Phenotype","","Abnormality of immune system physiology","0.0347","TBX21|MIF|RORA|PPARG|NOS3|CD28|RORC|NLRP3|GATA2|CD3E|CARD9|ADA|GATA3|XDH|CD8A|MME|DOCK2|ABO","55687","17893|17803|17821|18040|18013|18067|17992|17857|17842|18151|18139|17926|17899|17800|17806|18109|17950|18061","5.68E-5","","HP:0010978","0.14596705252091263","0"
"981","15","Monarch Phenotype","","Increased inflammatory response","0.0347","MIF|RORA|PPARG|NOS3|CD28|RORC|NLRP3|GATA2|CD3E|CARD9|ADA|GATA3|XDH|MME|ABO","55687","17803|17821|18040|18013|18067|17992|17857|17842|18151|18139|17926|17899|17800|18109|18061","5.94E-5","","HP:0012649","0.14596705252091263","0"
"365","7","GO Biological Process","","Lipid localization","0.035","PPARG|ACE|FABP5|ABCA1|FITM2|TNF|LDLR","55687","18040|17896|18025|17923|18076|18010|17878","0.0019","","GO:0010876","0.14559319556497244","0"
"107","4","GO Biological Process","","Positive regulation of endothelial cell migration","0.0351","WNT5A|NOS3|GATA2|GATA3","55687","17812|18013|17842|17899","0.0019","","GO:0010595","0.1454692883534176","0"
"107","4","GO Biological Process","","Negative regulation of lipid metabolic process","0.0351","CYP27B1|PDE3B|TNF|TRIB3","55687","17872|18049|18010|18097","0.0019","","GO:0045833","0.1454692883534176","0"
"82","4","TISSUES","","Umbilical vein","0.0351","RORA|ACE|NOS3|ANGPT2","55687","17821|17896|18013|17908","7.2E-4","","BTO:0001509","0.1454692883534176","0"
"49","3","GO Biological Process","","Negative regulation of leukocyte migration","0.0352","MIF|DPP4|ADA","55687","17803|17866|17926","0.0019","","GO:0002686","0.1453457336521869","0"
"49","3","GO Biological Process","","Negative regulation of G protein-coupled receptor signaling pathway","0.0352","ADA|GIPR|CCL5","55687","17926|17818|17989","0.0019","","GO:0045744","0.1453457336521869","0"
"49","3","GO Biological Process","","Negative regulation of blood pressure","0.0352","NOS3|ADM2|TNF","55687","18013|17881|18010","0.0019","","GO:0045776","0.1453457336521869","0"
"366","7","GO Biological Process","","Regulation of epithelial cell proliferation","0.0352","WNT5A|PPARG|GATA2|GATA3|XDH|TNF|AGAP2","55687","17812|18040|17842|17899|17800|18010|18082","0.0019","","GO:0050678","0.1453457336521869","0"
"199","5","WikiPathways","","Circadian rhythm genes","0.0354","RORA|PPARGC1A|PPARG|RORC|ADA","55687","17821|17956|18040|17992|17926","0.0028","","WP3594","0.14509967379742122","0"
"1244","15","TISSUES","","Placenta","0.0355","HGF|RORA|WNT5A|PPARG|ACE|NOS3|SLC19A1|ANGPT2|GATA2|DPP4|TLR9|PRKCZ|GATA3|HMGA1|MME","55687","18130|17821|17812|18040|17896|18013|17827|17908|17842|17866|18148|17983|17899|17914|18109","7.5E-4","","BTO:0001078","0.1449771646944906","0"
"12","2","GO Biological Process","","Immunological synapse formation","0.0357","CCR7|DOCK2","55687","17944|17950","0.0019","","GO:0001771","0.1447331783887807","0"
"12","2","GO Biological Process","","T-helper cell lineage commitment","0.0357","TBX21|IRF4","55687","17893|18103","0.0019","","GO:0002295","0.1447331783887807","0"
"12","2","GO Biological Process","","Negative regulation of myeloid leukocyte mediated immunity","0.0357","CCR2|CX3CR1","55687","18124|18145","0.0019","","GO:0002887","0.1447331783887807","0"
"12","2","GO Biological Process","","Positive regulation of guanylate cyclase activity","0.0357","NOS3|ADORA2B","55687","18013|17791","0.0019","","GO:0031284","0.1447331783887807","0"
"367","7","GO Biological Process","","Regulation of protein catabolic process","0.0357","WNT5A|NRG1|PCSK9|TNF|TRIB3|AGAP2|LDLR","55687","17812|17938|18007|18010|18097|18082|17878","0.0019","","GO:0042176","0.1447331783887807","0"
"12","2","GO Biological Process","","Hormone catabolic process","0.0357","ACE|MME","55687","17896|18109","0.0019","","GO:0042447","0.1447331783887807","0"
"368","7","GO Biological Process","","Regulation of neurogenesis","0.0357","WNT5A|PPARG|ACE|CX3CR1|TNF|MME|LDLR","55687","17812|18040|17896|18145|18010|18109|17878","0.0019","","GO:0050767","0.1447331783887807","0"
"12","2","GO Biological Process","","Positive regulation of hair follicle development","0.0357","WNT5A|TNF","55687","17812|18010","0.0019","","GO:0051798","0.1447331783887807","0"
"473","8","GO Biological Process","","Cellular response to growth factor stimulus","0.0357","HGF|KLB|WNT5A|PPARG|ANGPT2|CX3CR1|GATA3|CCL5","55687","18130|17890|17812|18040|17908|18145|17899|17989","0.0019","","GO:0071363","0.1447331783887807","0"
"15","2","WikiPathways","","COVID-19 adverse outcome pathway","0.0357","ACE2|TNF","55687","17887|18010","0.0028","","WP4891","0.1447331783887807","0"
"15","2","WikiPathways","","FOXP3 in COVID-19","0.0357","CD28|CD86","55687","18067|18019","0.0028","","WP5063","0.1447331783887807","0"
"15","2","WikiPathways","","Pro-survival signaling of neuroprotectin D1","0.0357","RIPK3|TNF","55687","18121|18010","0.0028","","WP5182","0.1447331783887807","0"
"7","2","TISSUES","","Th2 cell","0.0359","TBX21|GATA3","55687","17893|17899","7.7E-4","","BTO:0001679","0.14449055514216808","0"
"3785","30","GO Biological Process","","Transport","0.0363","CYP27B1|CCR7|DNAJC27|PPARG|ACE|CCR5|MERTK|FABP5|NOS3|PCSK9|ADORA2B|SLC19A1|SLC2A4|GATA2|DPP4|SGK1|ADA|ABCA1|PRKCZ|GATA3|XDH|STEAP4|LILRB4|TRPM2|ACE2|TRPV4|DOCK2|AGAP2|LDLR|CCL5","55687","17872|17944|17998|18040|17896|18133|18070|18025|18013|18007|17791|17827|17941|17842|17866|17917|17926|17923|17983|17899|17800|17797|18001|17773|17887|17875|17950|18082|17878|17989","0.002","","GO:0006810","0.14400933749638875","0"
"516","9","UniProt Keywords","","Protease","0.0363","USP18|NAPSA|ADAM28|ACE|PCSK9|DPP4|ACE2|SENP1|MME","55687","17971|18022|18016|17896|18007|17866|17887|18091|18109","8.1E-4","","KW-0645","0.14400933749638875","0"
"369","9","Monarch Phenotype","","Aspartate aminotransferase measurement","0.0366","RORA|NLRC5|PPARGC1A|PPARG|MERTK|SLC2A4|NLRP3|ABCA1|ABO","55687","17821|18085|17956|18040|18070|17941|17857|17923|18061","7.2E-5","","EFO:0004736","0.14365189146055896","0"
"44","4","Monarch Phenotype","","Coronary artery atherosclerosis","0.037","PPARG|PCSK9|ABCA1|LDLR","55687","18040|18007|17923|17878","7.59E-5","","HP:0001677","0.1431798275933005","0"
"15","3","Monarch Phenotype","","Premature coronary artery atherosclerosis","0.037","PCSK9|ABCA1|LDLR","55687","18007|17923|17878","7.79E-5","","HP:0005181","0.1431798275933005","0"
"6","2","COMPARTMENTS","","Fatty acid synthase complex","0.0373","PPARG|ACACA","55687","18040|17920","6.0E-4","","GOCC:0005835","0.14282911681913124","0"
"6","2","COMPARTMENTS","","Alpha-beta T cell receptor complex","0.0373","CD3E|CD8A","55687","18151|17806","6.0E-4","","GOCC:0042105","0.14282911681913124","0"
"6","2","COMPARTMENTS","","Gamma-delta T cell receptor complex","0.0373","CD3E|CD8A","55687","18151|17806","6.0E-4","","GOCC:0042106","0.14282911681913124","0"
"110","4","GO Biological Process","","Positive regulation of peptidyl-serine phosphorylation","0.0375","MIF|OSM|WNT5A|TNF","55687","17803|17935|17812|18010","0.0021","","GO:0033138","0.1425968732272281","0"
"120","4","KEGG Pathways","","AMPK signaling pathway","0.0375","PPARGC1A|PPARG|SLC2A4|ACACA","55687","17956|18040|17941|17920","0.0028","","hsa04152","0.1425968732272281","0"
"309","7","Reactome Pathways","","G alpha (i) signalling events","0.0375","CCR7|CCR2|CCR5|CCR6|CX3CR1|CCL5|CCL4","55687","17944|18124|18133|18136|18145|17989|18100","7.3E-4","","HSA-418594","0.1425968732272281","0"
"51","3","GO Biological Process","","Receptor signaling pathway via JAK-STAT","0.0382","CCR2|STAT4|AGAP2","55687","18124|17953|18082","0.0021","","GO:0007259","0.14179366370882912","0"
"51","3","GO Biological Process","","Lymphocyte chemotaxis","0.0382","CCR2|CCL5|CCL4","55687","18124|17989|18100","0.0021","","GO:0048247","0.14179366370882912","0"
"51","3","GO Biological Process","","Regulation of morphogenesis of a branching structure","0.0382","HGF|WNT5A|TNF","55687","18130|17812|18010","0.0021","","GO:0060688","0.14179366370882912","0"
"51","3","GO Biological Process","","Cochlea development","0.0382","WNT5A|GATA2|GATA3","55687","17812|17842|17899","0.0021","","GO:0090102","0.14179366370882912","0"
"16","2","WikiPathways","","Familial hyperlipidemia type 2","0.0382","PCSK9|LDLR","55687","18007|17878","0.0032","","WP5109","0.14179366370882912","0"
"2228","24","Monarch Phenotype","","Cardiovascular disease biomarker measurement","0.0383","AMH|MPO|KLB|RORA|NLRC5|PPARGC1A|PDE3B|PPARG|NRG1|PCSK9|PPARGC1B|CCR6|GATA2|NR3C2|SGK1|ABCA1|GATA3|SHBG|TMEM26|LDLR|GIPR|SARM1|ABO|DAPK2","55687","17869|17785|17890|17821|18085|17956|18049|18040|17938|18007|17776|18136|17842|18079|17917|17923|17899|17788|17809|17878|17818|18058|18061|17836","8.48E-5","","EFO:0005278","0.14168012260313773","0"
"111","4","GO Biological Process","","Positive regulation of lipid localization","0.0385","MIF|PPARG|ABCA1|FITM2","55687","17803|18040|17923|18076","0.0021","","GO:1905954","0.14145392704914994","0"
"437","9","GO Molecular Function","","Endopeptidase activity","0.0385","USP18|NAPSA|ADAM28|ACE|PCSK9|DPP4|ACE2|SENP1|MME","55687","17971|18022|18016|17896|18007|17866|17887|18091|18109","2.5E-4","","GO:0004175","0.14145392704914994","0"
"84","4","Reactome Pathways","","Transcriptional regulation of white adipocyte differentiation","0.0385","PPARGC1A|PPARG|SLC2A4|TNF","55687","17956|18040|17941|18010","7.9E-4","","HSA-381340","0.14145392704914994","0"
"739","11","Reactome Pathways","","Metabolism of lipids","0.0385","CYP27B1|RORA|PPARGC1A|PPARG|FABP5|PPARGC1B|CYP2J2|ABCA1|FITM2|TRIB3|ACACA","55687","17872|17821|17956|18040|18025|17776|17986|17923|18076|18097|17920","7.8E-4","","HSA-556833","0.14145392704914994","0"
"375","7","GO Biological Process","","Regulation of binding","0.039","WNT5A|PPARG|ACE|PCSK9|GATA3|IRF4|TRIB3","55687","17812|18040|17896|18007|17899|18103|18097","0.0022","","GO:0051098","0.1408935392973501","0"
"126","4","WikiPathways","","Overview of proinflammatory and profibrotic mediators","0.0391","OSM|TNF|CCL5|CCL4","55687","17935|18010|17989|18100","0.0033","","WP5095","0.14078232426041332","0"
"35","3","DISEASES","","Combined T cell and B cell immunodeficiency","0.0393","ADA|ADM2|DOCK2","55687","17926|17881|17950","7.5E-4","","DOID:628","0.14056074496245735","0"
"5040","38","UniProt Keywords","","Transmembrane helix","0.0395","CCR7|KLB|ADAM28|PDE3B|NRG1|ACE|NCR1|CCR2|CCR5|MERTK|F2RL1|ADORA2B|CD248|SLC19A1|SLC2A4|CD28|CD86|CCR6|CX3CR1|DPP4|TLR9|CD3E|ABCA1|STEAP4|LILRB4|NRG4|FITM2|TRPM2|TMEM26|CD8A|ACE2|TNF|TRPV4|MME|LDLR|GIPR|ABO|TLR5","55687","17944|17890|18016|18049|17938|17896|17929|18124|18133|18070|17965|17791|18115|17827|17941|18067|18019|18136|18145|17866|18148|18151|17923|17797|18001|18118|18076|17773|17809|17806|17887|18010|17875|18109|17878|17818|18061|17845","9.4E-4","","KW-1133","0.140340290437354","0"
"7","2","DISEASES","","Exanthem","0.0397","CD8A|TNF","55687","17806|18010","7.7E-4","","DOID:0050486","0.14012094932368852","0"
"7","2","DISEASES","","Glucose intolerance","0.0397","PPARG|SLC2A4","55687","18040|17941","7.7E-4","","DOID:10603","0.14012094932368852","0"
"61","3","WikiPathways","","Modulators of TCR signaling and T cell activation","0.0397","CD28|CD3E|CD8A","55687","18067|18151|17806","0.0034","","WP5072","0.14012094932368852","0"
"13","2","GO Biological Process","","Negative regulation of acute inflammatory response","0.0398","PPARG|NLRP3","55687","18040|17857","0.0022","","GO:0002674","0.1400116927926312","0"
"13","2","GO Biological Process","","Negative regulation of macrophage derived foam cell differentiation","0.0398","PPARG|ABCA1","55687","18040|17923","0.0022","","GO:0010745","0.1400116927926312","0"
"13","2","GO Biological Process","","Positive regulation of pseudopodium assembly","0.0398","CCR7|F2RL1","55687","17944|17965","0.0022","","GO:0031274","0.1400116927926312","0"
"13","2","GO Biological Process","","Negative regulation of glucose import","0.0398","ACE|TNF","55687","17896|18010","0.0022","","GO:0046325","0.1400116927926312","0"
"52","3","GO Biological Process","","Release of sequestered calcium ion into cytosol","0.0398","CCR7|CCR5|TRPM2","55687","17944|18133|17773","0.0022","","GO:0051209","0.1400116927926312","0"
"52","3","GO Biological Process","","Epithelial cell apoptotic process","0.0398","CD248|TNF|AGAP2","55687","18115|18010|18082","0.0022","","GO:1904019","0.1400116927926312","0"
"16","3","Monarch Phenotype","","Interleukin 4 measurement","0.0402","RORC|TRIB3|ABO","55687","17992|18097|18061","9.22E-5","","EFO:0008184","0.139577394691553","0"
"47","4","Monarch Phenotype","","Abnormality of lipoprotein cholesterol concentration","0.0406","PPARG|PCSK9|ABCA1|LDLR","55687","18040|18007|17923|17878","9.64E-5","","HP:0010979","0.1391473966422806","0"
"479","10","Monarch Phenotype","","Inflammatory abnormality of the skin","0.0406","RORA|NOS3|CD28|RORC|NLRP3|CD3E|CARD9|ADA|GATA3|ABO","55687","17821|18013|18067|17992|17857|18151|18139|17926|17899|18061","9.98E-5","","HP:0011123","0.1391473966422806","0"
"86","4","Reactome Pathways","","Peptide hormone metabolism","0.0408","ACE|DPP4|ACE2|MME","55687","17896|17866|17887|18109","8.6E-4","","HSA-2980736","0.138933983691012","0"
"62","3","WikiPathways","","T-cell antigen receptor (TCR) pathway during Staphylococcus aureus infection","0.0408","CD28|CD8A|TNF","55687","18067|17806|18010","0.0036","","WP3863","0.138933983691012","0"
"36","3","DISEASES","","Lung carcinoma","0.041","NAPSA|CD8A|TNF","55687","18022|17806|18010","8.1E-4","","DOID:3905","0.13872161432802646","0"
"53","3","GO Biological Process","","Positive regulation of cyclase activity","0.0413","NOS3|ADORA2B|GIPR","55687","18013|17791|17818","0.0023","","GO:0031281","0.1384049948343599","0"
"114","4","GO Biological Process","","Female sex differentiation","0.0413","AMH|WNT5A|MERTK|NOS3","55687","17869|17812|18070|18013","0.0023","","GO:0046660","0.1384049948343599","0"
"192","5","GO Biological Process","","Regulation of synaptic plasticity","0.042","ACE|S100B|CX3CR1|PRKCZ|MME","55687","17896|17977|18145|17983|18109","0.0024","","GO:0048167","0.13767507096020995","0"
"1960","21","GO Molecular Function","","Molecular function regulator activity","0.0423","MIF|OSM|RIPK3|AMH|HGF|WNT5A|NRG1|PCSK9|DPP4|SGK1|PRKCZ|LILRB4|NRG4|ADM2|TNF|TRIB3|DOCK2|AGAP2|CCL5|CCL4|SOCS7","55687","17803|17935|18121|17869|18130|17812|17938|18007|17866|17917|17983|18001|18118|17881|18010|18097|17950|18082|17989|18100|17848","2.8E-4","","GO:0098772","0.13736596326249578","0"
"95","5","Monarch Phenotype","","Leukocytosis","0.0428","NLRP3|GATA2|CD3E|CARD9|ADA","55687","17857|17842|18151|18139|17926","1.1E-4","","HP:0001974","0.1368556230986828","0"
"1030","14","GO Cellular Component","","Endosome","0.0429","NAPSA|ACE|CCR5|F2RL1|PCSK9|SLC2A4|TLR9|ABCA1|PRKCZ|STEAP4|TNF|MME|AGAP2|LDLR","55687","18022|17896|18133|17965|18007|17941|18148|17923|17983|17797|18010|18109|18082|17878","3.6E-4","","GO:0005768","0.13675427078152758","0"
"54","3","GO Biological Process","","Positive regulation of fibroblast proliferation","0.0432","MIF|WNT5A|CD248","55687","17803|17812|18115","0.0024","","GO:0048146","0.1364516253185088","0"
"54","3","GO Biological Process","","Positive regulation of lyase activity","0.0432","NOS3|ADORA2B|GIPR","55687","18013|17791|17818","0.0024","","GO:0051349","0.1364516253185088","0"
"54","3","GO Biological Process","","Regulation of plasma lipoprotein particle levels","0.0432","MPO|ABCA1|LDLR","55687","17785|17923|17878","0.0024","","GO:0097006","0.1364516253185088","0"
"6643","45","GO Biological Process","","Nitrogen compound metabolic process","0.0436","TBX21|USP18|RIPK3|AMH|NAPSA|RORA|WNT5A|PPARGC1A|ADAM28|PPARG|NRG1|ACE|MERTK|FABP5|NOS3|PCSK9|SLC19A1|PPARGC1B|CD28|CCR6|GATA2|DPP4|TLR9|CD3E|SGK1|ADA|ABCA1|PRKCZ|GATA3|XDH|IRF4|ADM2|FITM2|ACE2|SENP1|HMGA1|TRIB3|MME|LDLR|SARM1|DUSP14|ABO|ACACA|DAPK2|SOCS7","55687","17893|17971|18121|17869|18022|17821|17812|17956|18016|18040|17938|17896|18070|18025|18013|18007|17827|17776|18067|18136|17842|17866|18148|18151|17917|17926|17923|17983|17899|17800|18103|17881|18076|17887|18091|17914|18097|18109|17878|18058|17995|18061|17920|17836|17848","0.0025","","GO:0006807","0.1360513510731414","0"
"116","4","GO Biological Process","","Positive regulation of MAP kinase activity","0.0436","MIF|WNT5A|TLR9|TNF","55687","17803|17812|18148|18010","0.0025","","GO:0043406","0.1360513510731414","0"
"209","5","KEGG Pathways","","Salmonella infection","0.0439","RIPK3|NLRP3|TLR9|TNF|TLR5","55687","18121|17857|18148|18010|17845","0.0034","","hsa05132","0.13575354797578787","0"
"14","2","GO Biological Process","","Negative regulation of type 2 immune response","0.0441","TBX21|CCR2","55687","17893|18124","0.0025","","GO:0002829","0.13555614105321614","0"
"14","2","GO Biological Process","","Removal of superoxide radicals","0.0441","MPO|NOS3","55687","17785|18013","0.0025","","GO:0019430","0.13555614105321614","0"
"14","2","GO Biological Process","","Response to laminar fluid shear stress","0.0441","ACE|ABCA1","55687","17896|17923","0.0025","","GO:0034616","0.13555614105321614","0"
"285","6","GO Biological Process","","Positive regulation of GTPase activity","0.0441","CCR7|WNT5A|F2RL1|AGAP2|CCL5|CCL4","55687","17944|17812|17965|18082|17989|18100","0.0025","","GO:0043547","0.13555614105321614","0"
"14","2","GO Biological Process","","Positive regulation of striated muscle contraction","0.0441","ACE2|TRPV4","55687","17887|17875","0.0025","","GO:0045989","0.13555614105321614","0"
"195","5","GO Biological Process","","Protein homooligomerization","0.0441","MIF|CARD9|STEAP4|TRPM2|ACACA","55687","17803|18139|17797|17773|17920","0.0025","","GO:0051260","0.13555614105321614","0"
